"HITId","MaxAssignments","AssignmentId","WorkerId","AssignmentStatus","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Input_url1","Input_url2","Input_url3","Answer_comments","Answer_control1","Answer_control2","Answer_control3","Answer_difficulty1","Answer_difficulty2","Answer_difficulty3","Answer_engagement1","Answer_engagement2","Answer_engagement3","Answer_gameJSON1","Answer_gameJSON2","Answer_gameJSON3","Answer_gamebreak1_gravHigh","Answer_gamebreak1_gravLow","Answer_gamebreak1_jumpChamber","Answer_gamebreak1_obSpeed","Answer_gamebreak1_playerSize","Answer_gamebreak1_speed","Answer_gamebreak2_gravHigh","Answer_gamebreak2_gravLow","Answer_gamebreak2_jumpChamber","Answer_gamebreak2_obSpeed","Answer_gamebreak2_playerSize","Answer_gamebreak2_speed","Answer_gamebreak3_gravHigh","Answer_gamebreak3_gravLow","Answer_gamebreak3_jumpChamber","Answer_gamebreak3_obSpeed","Answer_gamebreak3_playerSize","Answer_gamebreak3_speed","Answer_gamebroken1_true","Answer_gamebroken2_true","Answer_gamebroken3_true","Answer_genres_action","Answer_genres_adventure","Answer_genres_fps","Answer_genres_mmo","Answer_genres_moba","Answer_genres_mobile","Answer_genres_notGamer","Answer_genres_platformer","Answer_genres_rpg","Answer_genres_sport","Answer_genres_strategy","Answer_personality","Answer_ranking","Answer_stress1","Answer_stress2","Answer_stress3"
"3GITHABACYLBSOXON5EU2O5VD0SN2D","4","3H7XDTSHKCRUHWC35NV8OV7ALX1GW5","AKCAFGXSMNQOA","Rejected","Unfortunately, you didn't click the yellow 'click here' button after playing all games and thus didn't unlock the game-specific surveys.","93","0% (0/2)","https://lukemjm.github.io/jumpy?h=112&w=55&s=3&g=0.33&iY=-18&l=3&cJE=true&oSI=0.26&id=1&t=60","https://lukemjm.github.io/jumpy?h=73&w=34&s=6&g=0.68&iY=-18&l=3&cJE=false&oSI=0.16&id=2&t=60","https://lukemjm.github.io/jumpy?h=13&w=54&s=5&g=0.68&iY=-16&l=4&cJE=true&oSI=0.83&id=3&t=60","no i think this is a great survey","1","1","1","1","1","1","1","1","1","","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","ESFJ","3-2-1","1","1","1"
"3GITHABACYLBSOXON5EU2O5VD0SN2D","4","3OE22WJIGIO82HHCDJLJ0LQF67AUQW","A3LWG2YXZ4HRLK","Approved","","351","100% (1/1)","https://lukemjm.github.io/jumpy?h=112&w=55&s=3&g=0.33&iY=-18&l=3&cJE=true&oSI=0.26&id=1&t=60","https://lukemjm.github.io/jumpy?h=73&w=34&s=6&g=0.68&iY=-18&l=3&cJE=false&oSI=0.16&id=2&t=60","https://lukemjm.github.io/jumpy?h=13&w=54&s=5&g=0.68&iY=-16&l=4&cJE=true&oSI=0.83&id=3&t=60","","7","8","3","3","4","8","2","5","9","{
  ""height"": 112,
  ""width"": 55,
  ""moveSpeed"": 3,
  ""gravity"": 0.33,
  ""impulseY"": -18,
  ""lives"": 3,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 26,
  ""attempts"": 2,
  ""keyPresses"": 99,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.26
}","{
  ""height"": 73,
  ""width"": 34,
  ""moveSpeed"": 6,
  ""gravity"": 0.68,
  ""impulseY"": -18,
  ""lives"": 3,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 32,
  ""attempts"": 1,
  ""keyPresses"": 57,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.16
}","{
  ""height"": 13,
  ""width"": 54,
  ""moveSpeed"": 5,
  ""gravity"": 0.68,
  ""impulseY"": -16,
  ""lives"": 4,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 20,
  ""attempts"": 3,
  ""keyPresses"": 136,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.83
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false","false","false","false","false","personalityUnknown","2,3,1","4","4","8"
"3GITHABACYLBSOXON5EU2O5VD0SN2D","4","3Z7ISHFUH0VJICBQXC3RVMKUEHBZ8J","A1FDCWFS5IXYFK","Rejected","Unfortunately you failed to click the yellow button after each game to unlock the rest of the survey","37","0% (0/2)","https://lukemjm.github.io/jumpy?h=112&w=55&s=3&g=0.33&iY=-18&l=3&cJE=true&oSI=0.26&id=1&t=60","https://lukemjm.github.io/jumpy?h=73&w=34&s=6&g=0.68&iY=-18&l=3&cJE=false&oSI=0.16&id=2&t=60","https://lukemjm.github.io/jumpy?h=13&w=54&s=5&g=0.68&iY=-16&l=4&cJE=true&oSI=0.83&id=3&t=60","","1","1","1","1","1","1","1","1","1","","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","INTP","2, 1, 3","1","1","1"
"3MJ9GGZYO364853ZE19PGILVETU2A9","3","3ATPCQ38J8AXWAU0YOLMD6HNYANYA9","A3COW86P8IFW92","Rejected","Unfortunately, you didn't click the yellow 'click here' button after playing all games and thus didn't unlock the game-specific surveys.","373","0% (0/1)","https://lukemjm.github.io/jumpy?h=20&w=50&s=4&g=0.6&iY=-12&l=1&cJE=false&oSI=0.4&id=1&t=60","https://lukemjm.github.io/jumpy?h=86&w=5&s=3&g=0.33&iY=-16&l=5&cJE=false&oSI=0.22&id=2&t=60","https://lukemjm.github.io/jumpy?h=57&w=43&s=10&g=0.21&iY=-14&l=1&cJE=false&oSI=0.17&id=3&t=60","good","1","1","4","1","1","6","1","1","5","","","{
  ""height"": 57,
  ""width"": 43,
  ""moveSpeed"": 10,
  ""gravity"": 0.21,
  ""impulseY"": -14,
  ""lives"": 1,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 1,
  ""attempts"": 13,
  ""keyPresses"": 15,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.17
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","ENTP","2","1","1","7"
"3MJ9GGZYO364853ZE19PGILVETU2A9","3","3TEM0PF1Q5XYXM1RAQ1FBFV97070DE","A3HLQWB5WTC7UL","Approved","","800","100% (6/6)","https://lukemjm.github.io/jumpy?h=20&w=50&s=4&g=0.6&iY=-12&l=1&cJE=false&oSI=0.4&id=1&t=60","https://lukemjm.github.io/jumpy?h=86&w=5&s=3&g=0.33&iY=-16&l=5&cJE=false&oSI=0.22&id=2&t=60","https://lukemjm.github.io/jumpy?h=57&w=43&s=10&g=0.21&iY=-14&l=1&cJE=false&oSI=0.17&id=3&t=60","","8","8","6","5","4","4","8","6","6","{
  ""height"": 20,
  ""width"": 50,
  ""moveSpeed"": 4,
  ""gravity"": 0.6,
  ""impulseY"": -12,
  ""lives"": 1,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 19,
  ""attempts"": 4,
  ""keyPresses"": 301,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.4
}","{
  ""height"": 86,
  ""width"": 5,
  ""moveSpeed"": 3,
  ""gravity"": 0.33,
  ""impulseY"": -16,
  ""lives"": 5,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 40,
  ""attempts"": 2,
  ""keyPresses"": 104,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.22
}","{
  ""height"": 57,
  ""width"": 43,
  ""moveSpeed"": 10,
  ""gravity"": 0.21,
  ""impulseY"": -14,
  ""lives"": 1,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 22,
  ""attempts"": 4,
  ""keyPresses"": 53,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.17
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false","false","false","false","false","true","false","personalityUnknown","2, 3, 1","8","8","6"
"3MJ9GGZYO364853ZE19PGILVETU2A9","3","3ZY8KE4ISJ38FW6CI9VOW7SYKCRVQQ","AS90M5SRFWQ82","Approved","","389","100% (7/7)","https://lukemjm.github.io/jumpy?h=20&w=50&s=4&g=0.6&iY=-12&l=1&cJE=false&oSI=0.4&id=1&t=60","https://lukemjm.github.io/jumpy?h=86&w=5&s=3&g=0.33&iY=-16&l=5&cJE=false&oSI=0.22&id=2&t=60","https://lukemjm.github.io/jumpy?h=57&w=43&s=10&g=0.21&iY=-14&l=1&cJE=false&oSI=0.17&id=3&t=60","","6","7","8","7","5","4","8","7","8","{
  ""height"": 20,
  ""width"": 50,
  ""moveSpeed"": 4,
  ""gravity"": 0.6,
  ""impulseY"": -12,
  ""lives"": 1,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 7,
  ""attempts"": 7,
  ""keyPresses"": 87,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.4
}","{
  ""height"": 86,
  ""width"": 5,
  ""moveSpeed"": 3,
  ""gravity"": 0.33,
  ""impulseY"": -16,
  ""lives"": 5,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 20,
  ""attempts"": 2,
  ""keyPresses"": 55,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.22
}","{
  ""height"": 57,
  ""width"": 43,
  ""moveSpeed"": 10,
  ""gravity"": 0.21,
  ""impulseY"": -14,
  ""lives"": 1,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 20,
  ""attempts"": 3,
  ""keyPresses"": 26,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.17
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false","false","false","false","false","true","personalityUnknown","3,2,1","6","6","5"
"3WRAAIUSBJZ59L6W2QUI68FRR2UXAE","2","3F6HPJW4JD04224W68AJMRD9BE42WG","AS90M5SRFWQ82","Approved","","763","100% (7/7)","https://lukemjm.github.io/jumpy?h=70&w=17&s=10&g=0.33&iY=-9&l=5&cJE=false&oSI=0.24&id=1&t=60","https://lukemjm.github.io/jumpy?h=110&w=18&s=8&g=0.32&iY=-17&l=3&cJE=true&oSI=0.96&id=2&t=60","https://lukemjm.github.io/jumpy?h=36&w=10&s=5&g=0.32&iY=-18&l=2&cJE=false&oSI=0.41&id=3&t=60","","7","7","7","4","5","7","8","8","8","{
  ""height"": 70,
  ""width"": 17,
  ""moveSpeed"": 10,
  ""gravity"": 0.33,
  ""impulseY"": -9,
  ""lives"": 5,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 26,
  ""attempts"": 2,
  ""keyPresses"": 37,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.24
}","{
  ""height"": 110,
  ""width"": 18,
  ""moveSpeed"": 8,
  ""gravity"": 0.32,
  ""impulseY"": -17,
  ""lives"": 3,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 15,
  ""attempts"": 3,
  ""keyPresses"": 46,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.96
}","{
  ""height"": 36,
  ""width"": 10,
  ""moveSpeed"": 5,
  ""gravity"": 0.32,
  ""impulseY"": -18,
  ""lives"": 2,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 14,
  ""attempts"": 3,
  ""keyPresses"": 49,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.41
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false","false","false","false","false","true","personalityUnknown","1,3,2","6","6","6"
"3WRAAIUSBJZ59L6W2QUI68FRR2UXAE","2","3K772S5NP8BE0SLN4TJKNPCBTT8EHL","A2RX44E9BF01CF","Approved","","381","100% (1/1)","https://lukemjm.github.io/jumpy?h=70&w=17&s=10&g=0.33&iY=-9&l=5&cJE=false&oSI=0.24&id=1&t=60","https://lukemjm.github.io/jumpy?h=110&w=18&s=8&g=0.32&iY=-17&l=3&cJE=true&oSI=0.96&id=2&t=60","https://lukemjm.github.io/jumpy?h=36&w=10&s=5&g=0.32&iY=-18&l=2&cJE=false&oSI=0.41&id=3&t=60","No comments","8","7","3","8","8","2","9","8","10","{
  ""height"": 70,
  ""width"": 17,
  ""moveSpeed"": 10,
  ""gravity"": 0.33,
  ""impulseY"": -9,
  ""lives"": 5,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 36,
  ""attempts"": 2,
  ""keyPresses"": 116,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.24
}","{
  ""height"": 110,
  ""width"": 18,
  ""moveSpeed"": 8,
  ""gravity"": 0.32,
  ""impulseY"": -17,
  ""lives"": 3,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 10,
  ""attempts"": 5,
  ""keyPresses"": 75,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.96
}","{
  ""height"": 36,
  ""width"": 10,
  ""moveSpeed"": 5,
  ""gravity"": 0.32,
  ""impulseY"": -18,
  ""lives"": 2,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 18,
  ""attempts"": 2,
  ""keyPresses"": 120,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.41
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","true","personalityUnknown","1","8","9","6"
"3MQY1YVHS3K9RF8RKF9LBT51WBF2B4","2","3P1L2B7AD1P2YFH2PS1EKTZWECNOL6","A1VPBIR21V5THX","Approved","","269","100% (2/2)","https://lukemjm.github.io/jumpy?h=71&w=52&s=4&g=0.28&iY=-15&l=5&cJE=false&oSI=0.27&id=1&t=60","https://lukemjm.github.io/jumpy?h=61&w=48&s=5&g=0.32&iY=-11&l=1&cJE=true&oSI=0.39&id=2&t=60","https://lukemjm.github.io/jumpy?h=38&w=24&s=4&g=0.73&iY=-9&l=2&cJE=true&oSI=0.13&id=3&t=60","no","4","4","2","4","4","2","5","4","2","{
  ""height"": 71,
  ""width"": 52,
  ""moveSpeed"": 4,
  ""gravity"": 0.28,
  ""impulseY"": -15,
  ""lives"": 5,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 6,
  ""attempts"": 3,
  ""keyPresses"": 24,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.27
}","{
  ""height"": 61,
  ""width"": 48,
  ""moveSpeed"": 5,
  ""gravity"": 0.32,
  ""impulseY"": -11,
  ""lives"": 1,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 3,
  ""attempts"": 9,
  ""keyPresses"": 14,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.39
}","{
  ""height"": 38,
  ""width"": 24,
  ""moveSpeed"": 4,
  ""gravity"": 0.73,
  ""impulseY"": -9,
  ""lives"": 2,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 0,
  ""attempts"": 8,
  ""keyPresses"": 118,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.13
}","false","false","false","false","true","false","true","false","false","false","false","false","true","false","false","false","false","false","true","true","true","false","false","false","false","false","false","true","false","false","false","false","ISFP","1","4","4","3"
"3MQY1YVHS3K9RF8RKF9LBT51WBF2B4","2","3R9WASFE2ZGSXRLD5Q9X5E1G1K5ZFF","A3PUOYB1OOB3BA","Approved","","305","100% (2/2)","https://lukemjm.github.io/jumpy?h=71&w=52&s=4&g=0.28&iY=-15&l=5&cJE=false&oSI=0.27&id=1&t=60","https://lukemjm.github.io/jumpy?h=61&w=48&s=5&g=0.32&iY=-11&l=1&cJE=true&oSI=0.39&id=2&t=60","https://lukemjm.github.io/jumpy?h=38&w=24&s=4&g=0.73&iY=-9&l=2&cJE=true&oSI=0.13&id=3&t=60","With any objects in the games mean its more interesting","7","9","6","2","2","7","9","8","8","{
  ""height"": 71,
  ""width"": 52,
  ""moveSpeed"": 4,
  ""gravity"": 0.28,
  ""impulseY"": -15,
  ""lives"": 5,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 6,
  ""attempts"": 3,
  ""keyPresses"": 25,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.27
}","{
  ""height"": 61,
  ""width"": 48,
  ""moveSpeed"": 5,
  ""gravity"": 0.32,
  ""impulseY"": -11,
  ""lives"": 1,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 5,
  ""attempts"": 6,
  ""keyPresses"": 20,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.39
}","{
  ""height"": 38,
  ""width"": 24,
  ""moveSpeed"": 4,
  ""gravity"": 0.73,
  ""impulseY"": -9,
  ""lives"": 2,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 0,
  ""attempts"": 8,
  ""keyPresses"": 51,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.13
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","personalityUnknown","1,2,3","9","9","6"
"3TFJJUELSHPS1K0XYF5GMDBJEWF2CB","2","3DYGAII7PL8VAC9GWXMPQF3GYN8QPG","A7KWQDCR8PYIQ","Approved","","577","100% (1/1)","https://lukemjm.github.io/jumpy?h=45&w=58&s=4&g=0.73&iY=-14&l=1&cJE=false&oSI=0.77&id=1&t=60","https://lukemjm.github.io/jumpy?h=80&w=51&s=8&g=0.53&iY=-14&l=3&cJE=false&oSI=0.13&id=2&t=60","https://lukemjm.github.io/jumpy?h=80&w=27&s=8&g=0.38&iY=-11&l=5&cJE=false&oSI=0.65&id=3&t=60","none","6","5","6","5","7","7","5","6","6","{
  ""height"": 45,
  ""width"": 58,
  ""moveSpeed"": 4,
  ""gravity"": 0.73,
  ""impulseY"": -14,
  ""lives"": 1,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 0,
  ""attempts"": 14,
  ""keyPresses"": 51,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.77
}","{
  ""height"": 80,
  ""width"": 51,
  ""moveSpeed"": 8,
  ""gravity"": 0.53,
  ""impulseY"": -14,
  ""lives"": 3,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 5,
  ""attempts"": 4,
  ""keyPresses"": 210,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.13
}","{
  ""height"": 80,
  ""width"": 27,
  ""moveSpeed"": 8,
  ""gravity"": 0.38,
  ""impulseY"": -11,
  ""lives"": 5,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 16,
  ""attempts"": 4,
  ""keyPresses"": 88,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.65
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","personalityUnknown","2","5","6","6"
"3TFJJUELSHPS1K0XYF5GMDBJEWF2CB","2","3Z2R0DQ0JHEAL2I5L8GD0L694B22E5","A1DVKS3R9SLQ1H","Approved","","664","100% (1/1)","https://lukemjm.github.io/jumpy?h=45&w=58&s=4&g=0.73&iY=-14&l=1&cJE=false&oSI=0.77&id=1&t=60","https://lukemjm.github.io/jumpy?h=80&w=51&s=8&g=0.53&iY=-14&l=3&cJE=false&oSI=0.13&id=2&t=60","https://lukemjm.github.io/jumpy?h=80&w=27&s=8&g=0.38&iY=-11&l=5&cJE=false&oSI=0.65&id=3&t=60","none","5","7","8","5","3","2","6","7","8","{
  ""height"": 45,
  ""width"": 58,
  ""moveSpeed"": 4,
  ""gravity"": 0.73,
  ""impulseY"": -14,
  ""lives"": 1,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 0,
  ""attempts"": 14,
  ""keyPresses"": 14,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.77
}","{
  ""height"": 80,
  ""width"": 51,
  ""moveSpeed"": 8,
  ""gravity"": 0.53,
  ""impulseY"": -14,
  ""lives"": 3,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 6,
  ""attempts"": 4,
  ""keyPresses"": 18,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.13
}","{
  ""height"": 80,
  ""width"": 27,
  ""moveSpeed"": 8,
  ""gravity"": 0.38,
  ""impulseY"": -11,
  ""lives"": 5,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 16,
  ""attempts"": 3,
  ""keyPresses"": 35,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.65
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false","true","false","false","false","false","false","personalityUnknown","3, 2, 1","4","3","2"
"307L9TDWJYS0D6T7R5SZLYANJESN3O","2","3IOEN3P9S7JZJ27UWMX1JE4RV6O61T","AR5AV0OMG1SJU","Approved","","236","100% (1/1)","https://lukemjm.github.io/jumpy?h=20&w=52&s=6&g=0.38&iY=-12&l=5&cJE=false&oSI=0.8&id=1&t=60","https://lukemjm.github.io/jumpy?h=115&w=16&s=7&g=0.49&iY=-11&l=3&cJE=true&oSI=0.67&id=2&t=60","https://lukemjm.github.io/jumpy?h=80&w=11&s=6&g=0.66&iY=-17&l=3&cJE=true&oSI=0.32&id=3&t=60","","7","4","8","4","2","7","7","6","9","{
  ""height"": 20,
  ""width"": 52,
  ""moveSpeed"": 6,
  ""gravity"": 0.38,
  ""impulseY"": -12,
  ""lives"": 5,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 16,
  ""attempts"": 3,
  ""keyPresses"": 168,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.8
}","{
  ""height"": 115,
  ""width"": 16,
  ""moveSpeed"": 7,
  ""gravity"": 0.49,
  ""impulseY"": -11,
  ""lives"": 3,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 4,
  ""attempts"": 5,
  ""keyPresses"": 201,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.67
}","{
  ""height"": 80,
  ""width"": 11,
  ""moveSpeed"": 6,
  ""gravity"": 0.66,
  ""impulseY"": -17,
  ""lives"": 3,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 5,
  ""attempts"": 4,
  ""keyPresses"": 214,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.32
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false","false","false","false","false","true","ISFJ","3","5","7","3"
"307L9TDWJYS0D6T7R5SZLYANJESN3O","2","3WZ36BJEV3G6YY0YUWYJ009E1QQBTS","A29GLTXKFWGH1Z","Approved","","579","100% (2/2)","https://lukemjm.github.io/jumpy?h=20&w=52&s=6&g=0.38&iY=-12&l=5&cJE=false&oSI=0.8&id=1&t=60","https://lukemjm.github.io/jumpy?h=115&w=16&s=7&g=0.49&iY=-11&l=3&cJE=true&oSI=0.67&id=2&t=60","https://lukemjm.github.io/jumpy?h=80&w=11&s=6&g=0.66&iY=-17&l=3&cJE=true&oSI=0.32&id=3&t=60","","6","4","3","4","5","4","6","4","4","{
  ""height"": 20,
  ""width"": 52,
  ""moveSpeed"": 6,
  ""gravity"": 0.38,
  ""impulseY"": -12,
  ""lives"": 5,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 11,
  ""attempts"": 4,
  ""keyPresses"": 36,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.8
}","{
  ""height"": 115,
  ""width"": 16,
  ""moveSpeed"": 7,
  ""gravity"": 0.49,
  ""impulseY"": -11,
  ""lives"": 3,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 19,
  ""attempts"": 3,
  ""keyPresses"": 42,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.67
}","{
  ""height"": 80,
  ""width"": 11,
  ""moveSpeed"": 6,
  ""gravity"": 0.66,
  ""impulseY"": -17,
  ""lives"": 3,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 28,
  ""attempts"": 2,
  ""keyPresses"": 37,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.32
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","INFP","3,2,1","5","5","3"
